               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 163,            0.047947,            0.068434,            0.022809,             0.63909,             0.51216,             0.55161,             0.35679,            0.043709,            0.049512,            0.016218,            0.004654,            0.004654,            0.004654
                 164,            0.047925,            0.068326,            0.022706,             0.64192,             0.51136,             0.55161,             0.35677,            0.043701,            0.049498,            0.016208,            0.004621,            0.004621,            0.004621
                 165,            0.047906,            0.068218,            0.022709,             0.64248,             0.51305,             0.55169,             0.35713,            0.043693,            0.049484,            0.016188,            0.004588,            0.004588,            0.004588
                 166,            0.047865,            0.068551,            0.022768,              0.6472,             0.51269,             0.55254,             0.35713,            0.043683,            0.049476,            0.016182,            0.004555,            0.004555,            0.004555
                 167,             0.04789,            0.068369,             0.02267,             0.64893,              0.5102,             0.55154,              0.3569,            0.043678,            0.049466,             0.01619,            0.004522,            0.004522,            0.004522
                 168,            0.047827,            0.068206,            0.022598,             0.65184,             0.50917,             0.55155,             0.35674,            0.043678,            0.049463,              0.0162,            0.004489,            0.004489,            0.004489
                 169,            0.047817,            0.068294,            0.022557,             0.64902,             0.51408,             0.55223,             0.35692,            0.043674,            0.049463,            0.016189,            0.004456,            0.004456,            0.004456
                 170,            0.047718,            0.068123,             0.02255,             0.65356,             0.51415,             0.55241,             0.35729,            0.043664,            0.049451,            0.016178,            0.004423,            0.004423,            0.004423
                 171,              0.0478,            0.068166,            0.022606,             0.65258,             0.51468,             0.55307,             0.35789,            0.043654,            0.049431,            0.016175,             0.00439,             0.00439,             0.00439
                 172,            0.047749,            0.068173,            0.022553,             0.64825,              0.5168,             0.55325,               0.358,            0.043649,            0.049417,            0.016188,            0.004357,            0.004357,            0.004357
                 173,             0.04774,              0.0681,            0.022525,             0.64676,             0.51552,             0.55331,             0.35832,            0.043637,            0.049406,            0.016186,            0.004324,            0.004324,            0.004324
                 174,            0.047707,            0.067922,            0.022482,             0.64983,             0.51534,             0.55334,             0.35851,            0.043631,            0.049405,            0.016164,            0.004291,            0.004291,            0.004291
                 175,            0.047672,            0.067932,            0.022501,             0.64895,             0.51294,             0.55319,             0.35822,            0.043627,            0.049403,            0.016157,            0.004258,            0.004258,            0.004258
                 176,            0.047625,             0.06796,            0.022347,             0.65079,             0.51311,             0.55363,             0.35803,            0.043619,            0.049404,            0.016144,            0.004225,            0.004225,            0.004225
                 177,            0.047576,            0.067956,            0.022347,             0.65094,             0.51162,              0.5538,             0.35755,            0.043615,            0.049398,            0.016152,            0.004192,            0.004192,            0.004192
                 178,            0.047628,            0.068088,             0.02233,             0.65012,             0.51275,             0.55368,             0.35789,            0.043606,            0.049398,            0.016151,            0.004159,            0.004159,            0.004159
                 179,            0.047651,              0.0681,            0.022323,             0.64863,             0.51383,             0.55436,             0.35803,            0.043599,            0.049387,            0.016148,            0.004126,            0.004126,            0.004126
                 180,            0.047527,              0.0678,            0.022249,             0.65308,             0.51079,             0.55437,             0.35825,            0.043592,            0.049386,            0.016137,            0.004093,            0.004093,            0.004093
                 181,            0.047555,            0.067917,            0.022229,             0.65048,             0.51169,              0.5543,             0.35831,            0.043585,             0.04938,             0.01613,             0.00406,             0.00406,             0.00406
                 182,            0.047526,            0.068038,            0.022154,             0.65228,             0.51309,             0.55479,             0.35868,            0.043573,            0.049364,            0.016106,            0.004027,            0.004027,            0.004027
                 183,            0.047486,            0.067863,            0.022182,             0.65527,             0.51337,             0.55541,             0.35946,            0.043561,            0.049342,            0.016081,            0.003994,            0.003994,            0.003994
                 184,            0.047509,            0.068058,            0.022178,             0.65218,             0.51502,             0.55519,             0.35917,            0.043556,            0.049332,            0.016073,            0.003961,            0.003961,            0.003961
                 185,             0.04746,            0.067778,            0.022005,             0.65182,             0.51518,             0.55549,             0.35916,             0.04354,            0.049333,            0.016052,            0.003928,            0.003928,            0.003928
                 186,            0.047456,            0.067873,            0.022062,             0.65206,             0.51578,             0.55591,             0.35988,            0.043533,            0.049313,            0.016008,            0.003895,            0.003895,            0.003895
                 187,              0.0474,            0.067732,             0.02205,             0.65084,             0.51708,             0.55668,             0.36036,            0.043527,            0.049294,            0.015981,            0.003862,            0.003862,            0.003862
                 188,            0.047337,            0.067738,             0.02195,             0.64875,             0.51839,             0.55717,             0.36029,            0.043526,            0.049294,             0.01597,            0.003829,            0.003829,            0.003829
                 189,            0.047346,            0.067991,            0.021949,              0.6482,             0.51885,             0.55739,             0.36056,            0.043521,            0.049276,            0.015952,            0.003796,            0.003796,            0.003796
                 190,            0.047337,            0.067684,            0.021902,             0.65233,             0.51751,             0.55731,             0.36134,            0.043508,            0.049267,            0.015916,            0.003763,            0.003763,            0.003763
                 191,            0.047256,            0.067774,            0.021981,             0.65307,             0.51889,             0.55776,             0.36146,            0.043502,            0.049276,            0.015903,             0.00373,             0.00373,             0.00373
                 192,            0.047266,             0.06752,             0.02193,             0.66349,             0.51364,             0.55757,             0.36136,            0.043492,            0.049271,            0.015895,            0.003697,            0.003697,            0.003697
                 193,            0.047256,            0.067667,            0.021871,              0.6612,             0.51596,             0.55781,             0.36128,            0.043486,            0.049271,            0.015895,            0.003664,            0.003664,            0.003664
                 194,            0.047201,            0.067595,            0.021817,             0.65822,             0.51709,             0.55789,             0.36098,            0.043475,            0.049259,            0.015882,            0.003631,            0.003631,            0.003631
                 195,            0.047264,             0.06767,            0.021769,             0.66141,             0.51703,             0.55813,             0.36131,            0.043468,            0.049254,            0.015878,            0.003598,            0.003598,            0.003598
                 196,            0.047186,            0.067562,            0.021763,             0.65909,              0.5171,              0.5586,             0.36157,             0.04346,            0.049248,            0.015871,            0.003565,            0.003565,            0.003565
                 197,             0.04714,            0.067504,            0.021741,              0.6569,             0.51836,             0.55878,             0.36153,            0.043448,            0.049248,            0.015857,            0.003532,            0.003532,            0.003532
                 198,            0.047115,            0.067553,            0.021657,             0.65764,             0.51879,             0.55903,             0.36189,            0.043436,            0.049243,            0.015845,            0.003499,            0.003499,            0.003499
                 199,            0.047104,             0.06756,            0.021641,             0.65708,             0.51741,             0.55877,             0.36172,            0.043425,            0.049251,            0.015849,            0.003466,            0.003466,            0.003466
                 200,            0.047053,            0.067465,            0.021585,             0.66256,             0.51632,             0.55903,              0.3617,            0.043414,            0.049251,            0.015851,            0.003433,            0.003433,            0.003433
                 201,            0.047059,            0.067334,            0.021572,              0.6667,             0.51582,             0.55968,             0.36224,              0.0434,            0.049253,            0.015843,              0.0034,              0.0034,              0.0034
                 202,            0.047021,            0.067407,             0.02154,             0.66459,             0.51708,             0.55928,              0.3629,            0.043389,            0.049257,            0.015834,            0.003367,            0.003367,            0.003367
                 203,            0.046963,            0.067298,            0.021466,             0.66632,             0.51877,              0.5594,             0.36272,            0.043384,            0.049254,             0.01582,            0.003334,            0.003334,            0.003334
                 204,            0.046976,             0.06751,            0.021484,             0.66567,             0.51802,             0.55955,             0.36274,            0.043375,            0.049255,            0.015825,            0.003301,            0.003301,            0.003301
                 205,            0.046936,            0.067379,            0.021361,             0.66363,             0.52066,             0.56009,             0.36284,            0.043368,            0.049247,            0.015843,            0.003268,            0.003268,            0.003268
                 206,            0.046981,             0.06732,            0.021356,             0.66223,             0.52011,              0.5598,             0.36239,            0.043365,            0.049247,             0.01584,            0.003235,            0.003235,            0.003235
                 207,            0.046901,            0.067206,            0.021368,             0.65803,             0.52274,             0.55993,             0.36225,            0.043355,            0.049249,            0.015824,            0.003202,            0.003202,            0.003202
                 208,            0.046797,             0.06702,            0.021363,             0.65489,             0.52173,             0.55964,             0.36213,            0.043338,            0.049241,             0.01581,            0.003169,            0.003169,            0.003169
                 209,            0.046842,            0.067299,            0.021333,             0.65374,             0.52192,             0.55997,             0.36251,            0.043325,            0.049241,            0.015791,            0.003136,            0.003136,            0.003136
                 210,            0.046829,            0.067329,            0.021195,             0.65708,             0.52026,             0.56072,             0.36338,            0.043307,            0.049227,            0.015789,            0.003103,            0.003103,            0.003103
                 211,            0.046719,            0.067159,            0.021185,             0.65521,             0.52254,             0.56099,             0.36362,            0.043292,            0.049208,            0.015783,             0.00307,             0.00307,             0.00307
                 212,            0.046718,            0.067008,            0.021132,             0.66334,             0.51919,             0.56085,             0.36382,            0.043275,            0.049196,            0.015787,            0.003037,            0.003037,            0.003037
                 213,            0.046695,            0.067181,            0.021083,              0.6605,              0.5191,             0.56059,             0.36375,            0.043263,            0.049178,            0.015781,            0.003004,            0.003004,            0.003004
                 214,            0.046682,            0.067131,            0.021063,             0.66408,             0.51816,             0.56164,             0.36432,            0.043253,            0.049175,            0.015773,            0.002971,            0.002971,            0.002971
                 215,            0.046675,            0.066862,            0.021072,              0.6682,             0.51462,             0.56143,             0.36423,            0.043249,             0.04917,            0.015753,            0.002938,            0.002938,            0.002938
                 216,            0.046551,            0.066943,            0.020973,             0.66618,             0.51703,             0.56243,             0.36492,            0.043245,            0.049159,            0.015724,            0.002905,            0.002905,            0.002905
                 217,            0.046596,            0.066806,            0.020985,             0.66581,             0.51876,             0.56302,              0.3655,            0.043238,            0.049152,            0.015708,            0.002872,            0.002872,            0.002872
                 218,            0.046545,            0.066878,            0.020896,             0.66482,             0.51804,             0.56319,             0.36552,            0.043224,            0.049139,            0.015704,            0.002839,            0.002839,            0.002839
                 219,            0.046571,            0.067162,            0.020839,             0.66558,             0.51925,             0.56336,             0.36553,            0.043224,            0.049126,            0.015689,            0.002806,            0.002806,            0.002806
                 220,            0.046497,            0.066954,            0.020814,             0.66841,             0.51738,             0.56368,             0.36554,            0.043219,             0.04912,            0.015692,            0.002773,            0.002773,            0.002773
                 221,            0.046458,            0.066911,            0.020815,             0.66431,             0.52185,             0.56366,             0.36565,            0.043216,            0.049128,            0.015696,             0.00274,             0.00274,             0.00274
                 222,            0.046445,            0.066712,            0.020687,             0.66639,             0.52182,             0.56461,             0.36646,            0.043209,            0.049113,            0.015687,            0.002707,            0.002707,            0.002707
                 223,            0.046386,            0.066818,             0.02064,             0.66582,             0.52094,             0.56403,             0.36594,            0.043205,             0.04911,             0.01568,            0.002674,            0.002674,            0.002674
                 224,            0.046324,            0.066734,            0.020591,             0.66411,             0.52152,             0.56438,              0.3665,            0.043202,            0.049103,            0.015667,            0.002641,            0.002641,            0.002641
                 225,            0.046296,            0.066794,            0.020549,             0.66693,             0.52125,             0.56514,             0.36706,            0.043203,            0.049081,            0.015668,            0.002608,            0.002608,            0.002608
                 226,            0.046222,            0.066562,            0.020517,             0.66576,             0.52137,             0.56463,               0.367,            0.043202,            0.049045,            0.015662,            0.002575,            0.002575,            0.002575
                 227,            0.046259,            0.066583,            0.020589,             0.65842,             0.52523,             0.56498,             0.36746,            0.043191,            0.049032,            0.015652,            0.002542,            0.002542,            0.002542
                 228,            0.046192,            0.066596,             0.02049,             0.65763,             0.52629,             0.56574,             0.36776,            0.043176,            0.049015,            0.015635,            0.002509,            0.002509,            0.002509
                 229,            0.046148,            0.066551,            0.020482,             0.66539,             0.52177,             0.56525,             0.36776,            0.043169,            0.049007,            0.015636,            0.002476,            0.002476,            0.002476
                 230,            0.046135,            0.066478,            0.020425,             0.66101,             0.52473,             0.56603,               0.368,            0.043159,            0.049008,            0.015631,            0.002443,            0.002443,            0.002443
                 231,            0.046074,            0.066305,            0.020297,             0.66276,             0.52331,             0.56628,             0.36843,             0.04315,            0.049004,            0.015614,             0.00241,             0.00241,             0.00241
                 232,             0.04603,            0.066341,            0.020302,             0.66491,             0.52153,             0.56649,             0.36862,            0.043143,            0.049001,            0.015609,            0.002377,            0.002377,            0.002377
                 233,            0.046005,            0.066491,            0.020208,             0.66294,             0.52361,             0.56618,             0.36866,             0.04314,            0.049015,            0.015611,            0.002344,            0.002344,            0.002344
                 234,            0.046025,            0.066286,            0.020205,             0.65997,             0.52536,             0.56645,             0.36895,            0.043129,             0.04901,            0.015598,            0.002311,            0.002311,            0.002311
                 235,              0.0459,            0.065922,            0.020109,             0.66486,             0.52342,             0.56678,             0.36922,            0.043123,            0.049007,            0.015583,            0.002278,            0.002278,            0.002278
                 236,            0.045828,            0.066066,            0.020053,             0.66766,             0.52209,             0.56653,             0.36939,            0.043112,            0.049006,            0.015577,            0.002245,            0.002245,            0.002245
                 237,            0.045843,            0.066245,            0.020038,             0.66797,             0.52094,             0.56655,             0.36943,            0.043095,            0.049012,            0.015565,            0.002212,            0.002212,            0.002212
                 238,            0.045769,            0.066225,            0.019958,             0.66624,             0.52361,             0.56711,             0.36952,            0.043086,            0.049019,            0.015566,            0.002179,            0.002179,            0.002179
                 239,            0.045823,            0.066169,            0.019887,             0.66727,             0.52345,             0.56692,             0.36912,            0.043079,            0.049015,            0.015584,            0.002146,            0.002146,            0.002146
                 240,             0.04575,            0.066104,            0.019921,             0.67158,             0.52389,             0.56688,             0.36894,            0.043072,            0.049007,            0.015611,            0.002113,            0.002113,            0.002113
                 241,            0.045676,            0.066284,            0.019806,             0.66812,             0.52514,             0.56616,             0.36852,            0.043063,            0.049012,            0.015625,             0.00208,             0.00208,             0.00208
                 242,            0.045669,            0.066225,            0.019748,             0.66457,             0.52551,             0.56621,              0.3683,            0.043059,            0.048999,            0.015637,            0.002047,            0.002047,            0.002047
                 243,            0.045648,            0.065893,            0.019739,              0.6636,             0.52698,             0.56726,             0.36904,            0.043049,            0.048993,            0.015643,            0.002014,            0.002014,            0.002014
                 244,              0.0456,            0.066011,            0.019653,             0.66303,             0.52813,             0.56786,             0.36935,            0.043037,            0.048986,            0.015637,            0.001981,            0.001981,            0.001981
                 245,            0.045468,            0.065826,            0.019592,             0.66394,             0.52754,             0.56847,             0.36982,            0.043024,            0.048974,            0.015637,            0.001948,            0.001948,            0.001948
                 246,            0.045495,            0.065816,              0.0196,             0.66287,             0.52766,             0.56886,             0.37061,            0.043014,            0.048962,            0.015632,            0.001915,            0.001915,            0.001915
                 247,            0.045431,            0.065831,            0.019465,             0.66559,             0.52578,             0.56863,             0.37029,            0.043007,            0.048956,            0.015631,            0.001882,            0.001882,            0.001882
                 248,            0.045375,            0.065505,            0.019473,             0.65891,             0.53001,             0.56903,             0.37094,            0.042997,            0.048949,            0.015619,            0.001849,            0.001849,            0.001849
                 249,            0.045359,            0.065548,            0.019382,             0.66461,             0.52873,             0.56939,             0.37103,            0.042992,            0.048934,            0.015588,            0.001816,            0.001816,            0.001816
                 250,            0.045297,            0.065878,            0.019321,              0.6601,             0.52872,             0.56851,             0.37083,            0.042986,            0.048932,            0.015564,            0.001783,            0.001783,            0.001783
                 251,            0.045289,            0.065603,            0.019263,             0.65821,             0.53137,             0.56932,             0.37105,            0.042977,            0.048923,            0.015536,             0.00175,             0.00175,             0.00175
                 252,            0.045149,            0.065402,             0.01915,             0.66425,             0.52927,             0.56959,             0.37138,            0.042962,            0.048914,            0.015524,            0.001717,            0.001717,            0.001717
                 253,            0.045233,            0.065638,            0.019198,             0.66312,             0.52904,             0.56948,             0.37168,            0.042954,             0.04891,            0.015511,            0.001684,            0.001684,            0.001684
                 254,            0.045162,            0.065495,            0.019074,             0.66447,             0.52729,             0.56843,             0.37123,            0.042946,            0.048918,            0.015503,            0.001651,            0.001651,            0.001651
                 255,            0.045115,            0.065317,            0.019046,             0.66222,             0.52741,             0.56901,             0.37123,            0.042937,             0.04892,            0.015493,            0.001618,            0.001618,            0.001618
                 256,            0.044988,            0.065268,            0.018949,             0.66081,             0.52814,             0.56921,             0.37161,            0.042926,            0.048915,            0.015482,            0.001585,            0.001585,            0.001585
                 257,            0.044976,            0.065144,            0.018897,             0.66345,             0.52646,             0.56929,             0.37202,            0.042921,            0.048915,            0.015473,            0.001552,            0.001552,            0.001552
                 258,            0.044993,            0.065294,            0.018868,             0.66451,             0.52472,             0.56936,             0.37214,            0.042916,            0.048914,             0.01547,            0.001519,            0.001519,            0.001519
                 259,            0.044818,            0.065315,            0.018774,             0.66474,             0.52454,             0.56909,             0.37211,            0.042905,            0.048906,             0.01547,            0.001486,            0.001486,            0.001486
                 260,            0.044795,            0.065114,            0.018715,             0.66266,             0.52611,             0.56887,             0.37223,            0.042899,            0.048903,            0.015472,            0.001453,            0.001453,            0.001453
                 261,            0.044788,            0.065185,            0.018656,             0.66382,             0.52743,             0.56905,              0.3722,            0.042894,            0.048907,            0.015471,             0.00142,             0.00142,             0.00142
                 262,            0.044758,             0.06518,            0.018687,             0.67104,             0.52389,             0.56987,             0.37328,             0.04289,            0.048904,            0.015463,            0.001387,            0.001387,            0.001387
                 263,            0.044624,            0.064882,            0.018523,             0.67117,             0.52411,              0.5703,             0.37324,            0.042893,            0.048899,            0.015462,            0.001354,            0.001354,            0.001354
                 264,            0.044635,            0.064946,            0.018506,             0.67446,             0.52351,             0.57015,             0.37287,            0.042889,            0.048887,            0.015451,            0.001321,            0.001321,            0.001321
                 265,            0.044558,            0.064692,            0.018425,             0.67529,              0.5232,             0.57057,             0.37339,            0.042878,            0.048881,            0.015439,            0.001288,            0.001288,            0.001288
                 266,            0.044552,            0.064949,            0.018343,             0.67665,             0.52407,              0.5711,             0.37345,            0.042869,             0.04888,            0.015434,            0.001255,            0.001255,            0.001255
                 267,            0.044442,            0.064816,            0.018316,             0.68276,             0.52161,             0.57144,             0.37345,             0.04286,            0.048879,            0.015436,            0.001222,            0.001222,            0.001222
                 268,            0.044399,            0.064465,            0.018232,             0.68487,             0.51966,             0.57159,             0.37333,            0.042848,            0.048874,            0.015427,            0.001189,            0.001189,            0.001189
                 269,            0.044348,            0.064394,            0.018145,             0.68576,             0.51933,             0.57144,             0.37367,            0.042835,             0.04886,            0.015423,            0.001156,            0.001156,            0.001156
                 270,            0.044285,            0.064342,            0.018103,             0.67779,             0.52365,             0.57111,             0.37376,            0.042823,            0.048849,            0.015428,            0.001123,            0.001123,            0.001123
                 271,            0.044233,            0.064406,            0.017991,             0.67758,             0.52389,             0.57166,             0.37443,            0.042812,            0.048839,            0.015423,             0.00109,             0.00109,             0.00109
                 272,            0.044186,            0.064248,            0.017953,             0.67664,              0.5237,             0.57143,             0.37453,            0.042803,            0.048842,            0.015423,            0.001057,            0.001057,            0.001057
                 273,            0.044117,            0.064233,            0.017887,             0.67637,               0.524,             0.57112,             0.37455,            0.042791,            0.048839,            0.015426,            0.001024,            0.001024,            0.001024
                 274,            0.044042,            0.064286,            0.017814,             0.67795,             0.52222,             0.57122,             0.37456,            0.042782,            0.048843,            0.015435,            0.000991,            0.000991,            0.000991
                 275,            0.043973,            0.064222,            0.017718,              0.6778,             0.52374,              0.5713,             0.37429,            0.042774,            0.048846,            0.015429,            0.000958,            0.000958,            0.000958
                 276,            0.043908,            0.064021,            0.017611,             0.67891,             0.52308,             0.57125,             0.37434,            0.042769,            0.048843,            0.015422,            0.000925,            0.000925,            0.000925
                 277,            0.043834,            0.063808,            0.017575,             0.68081,             0.52172,             0.57105,              0.3741,            0.042764,            0.048849,            0.015423,            0.000892,            0.000892,            0.000892
                 278,            0.043775,            0.063676,            0.017514,             0.68006,             0.52349,             0.57125,              0.3744,            0.042756,            0.048854,            0.015417,            0.000859,            0.000859,            0.000859
                 279,            0.043715,            0.063824,            0.017412,             0.67699,             0.52391,             0.57125,             0.37441,            0.042744,            0.048853,            0.015413,            0.000826,            0.000826,            0.000826
                 280,            0.043654,            0.063582,            0.017349,             0.68057,             0.52197,             0.57152,             0.37456,            0.042738,            0.048854,            0.015423,            0.000793,            0.000793,            0.000793
                 281,            0.043562,            0.063513,            0.017263,             0.67959,             0.52315,             0.57117,             0.37488,            0.042732,            0.048865,            0.015434,             0.00076,             0.00076,             0.00076
                 282,            0.043544,            0.063758,            0.017225,             0.67829,             0.52279,             0.57142,               0.375,            0.042733,             0.04887,            0.015439,            0.000727,            0.000727,            0.000727
                 283,            0.043517,            0.063605,            0.017146,             0.68065,             0.52184,              0.5715,             0.37522,            0.042732,            0.048875,            0.015453,            0.000694,            0.000694,            0.000694
                 284,            0.043353,            0.063111,            0.017012,             0.68175,             0.52084,             0.57095,             0.37478,            0.042731,            0.048881,             0.01547,            0.000661,            0.000661,            0.000661
                 285,            0.043357,            0.063116,            0.016928,             0.67976,             0.52064,             0.57083,              0.3745,             0.04273,            0.048887,            0.015484,            0.000628,            0.000628,            0.000628
                 286,            0.043282,            0.063148,            0.016863,             0.68067,             0.51992,             0.57081,             0.37469,            0.042728,            0.048892,            0.015485,            0.000595,            0.000595,            0.000595
                 287,            0.043141,            0.063055,            0.016801,             0.68106,             0.52043,             0.57046,             0.37464,             0.04272,            0.048902,             0.01549,            0.000562,            0.000562,            0.000562
                 288,            0.043038,            0.062732,            0.016726,             0.68162,             0.52151,             0.57081,             0.37492,             0.04272,            0.048913,            0.015502,            0.000529,            0.000529,            0.000529
                 289,            0.043059,            0.062821,            0.016645,             0.67808,             0.52269,              0.5707,             0.37483,            0.042714,            0.048917,            0.015502,            0.000496,            0.000496,            0.000496
                 290,            0.042933,            0.062656,            0.016569,             0.67838,             0.52291,             0.57058,             0.37509,            0.042715,            0.048931,            0.015499,            0.000463,            0.000463,            0.000463
                 291,              0.0429,            0.062654,            0.016455,             0.68148,             0.51967,             0.57016,             0.37484,            0.042715,            0.048951,            0.015502,             0.00043,             0.00043,             0.00043
                 292,            0.042832,            0.062637,             0.01638,             0.67846,              0.5205,             0.56963,              0.3747,            0.042714,             0.04897,            0.015505,            0.000397,            0.000397,            0.000397
                 293,            0.042766,            0.062481,            0.016335,             0.67859,             0.52058,             0.57005,             0.37482,            0.042722,            0.048986,            0.015516,            0.000364,            0.000364,            0.000364
                 294,            0.042664,            0.062603,            0.016224,             0.67995,             0.51999,             0.56983,             0.37492,            0.042725,            0.048999,            0.015528,            0.000331,            0.000331,            0.000331
                 295,            0.042548,            0.062543,            0.016094,             0.67759,             0.52041,             0.56958,             0.37491,            0.042729,            0.049019,            0.015542,            0.000298,            0.000298,            0.000298
                 296,            0.042595,            0.062176,            0.016046,             0.67486,             0.52283,             0.56975,             0.37469,            0.042733,            0.049032,            0.015562,            0.000265,            0.000265,            0.000265
                 297,            0.042391,            0.061782,            0.015924,             0.67977,             0.51898,             0.56969,             0.37475,            0.042739,             0.04905,            0.015587,            0.000232,            0.000232,            0.000232
                 298,            0.042406,            0.062006,            0.015941,             0.68125,             0.51793,             0.56944,             0.37495,            0.042743,            0.049069,            0.015613,            0.000199,            0.000199,            0.000199
                 299,            0.042277,            0.062092,            0.015799,             0.68461,             0.51643,             0.56909,             0.37463,             0.04275,             0.04909,            0.015639,            0.000166,            0.000166,            0.000166
                 299,            0.042277,            0.062092,            0.015799,             0.68106,             0.51659,             0.57433,             0.37859,            0.042732,            0.048874,             0.01545,            0.000166,            0.000166,            0.000166
